,title,link,description,bloggername,bloggerlink,postdate
475,대전의 번화가 은행동 <b>으능정이문화의거리</b> 둘러보기,https://blog.naver.com/national_sm/223105946533,대전 번화가 은행동 : <b>으능정이문화의거리</b> [ 위치정보 ] : 대전 번화가인 은행동 속 <b>으능정이문화의거리</b>는 주소 : 대전광역시 중구 중앙로 145 (대전광역시 중구 은행동 216) [ 운영시간 ] 운영 기간... ,내셔널세미그래픽,blog.naver.com/national_sm,20230518
476,성심당 문화원 I <b>으능정이 문화의 거리</b> I 화산샤브 I 오백돈... ,https://blog.naver.com/yeah1world/223386252272,"성심당 <b>문화</b>원도 꽤 큰데 층마다 카페, 소품, 전시 등 다양한 볼 <b>거리</b>가 있다. 빵을 먹으려면 1층 카페에서 접시랑 포크, 나이프를 받은 뒤 자리 잡고 먹으면 되는데 꼭 1층에서 먹을 필욘 없음❗️ 우린 야외에... ",슬기로울叡 둥글圆,blog.naver.com/yeah1world,20240317
477,<b>으능정이 문화의 거리</b> 패션의메카 중앙로지하상가 in 대전,https://blog.naver.com/tkrtktls/223122962273,메인 <b>거리</b>로 나갔다 오문창 순대국밥은 레알 대전의 로컬 맛집 밥을 먹고 대전 지하 상가를 가는데... 나는 남자다 프로에서 나왔던 그 지하상가! 패션의 메카 대전 지하상가! 중앙로 지하 상가이다 꿀잠 이라는... ,"나으 노리터 Hobby, Daily, Diary, Climbing, Game",blog.naver.com/tkrtktls,20230608
478,대전 은행동 <b>으능정이 문화의 거리</b>! 스카이로드와 함께 즐겨요~,https://blog.naver.com/daejeondime/220471563296,&quot;은행동에서 보자~&quot; 하면 대부분 <b>으능정이 문화의 거리</b> 입구 쪽인 이안경원 앞에서 만나곤 하죠. 덕분에 그 앞에는 항상 누군가를 기다리는 사람들로 북적거립니다. 입구 쪽에선 다양한 행사가 진행되기도... ,대전관광공사 공식블로그,blog.naver.com/daejeondime,20150911
479,여행이좋다 :: <b>으능정이 문화의거리</b>... 대전시내 볼거리... ,https://noproblemyourlife.tistory.com/772,"대전여행 중, 대전시내에 <b>으능정이 문화의거리</b> 라는 특별한 장소가 있다길래, 근처 성심당에서 빵도 사고 겸사겸사 구경도 할겸해서 그곳으로 가보았습니다. (대전시내 볼만한곳, 으능정이 거리) 저는 일단 시내... ",여행이좋다 :: 여행이좋다,https://noproblemyourlife.tistory.com/,20140903
480,2016년 대전 방문기 08-1 (<b>으능정이 문화의 거리</b> &amp; 성심당),https://blog.naver.com/kookyunii/220648145755,번화가 &quot;<b>으능정이 문화의 거리</b>&quot;로 이동했다. 일반적인 국내 번화가와 다른 점이라면 딱 하나였다. 중앙 거리에 설치된 초대형 LED 영상 아케이드 구조물인 &quot;스카이 로드&quot;였다. 전국에서 가장 유명한 빵집 Best 5... ,kookyunii님의 블로그,blog.naver.com/kookyunii,20160307
481,대전 스카이로드 ㅣ <b>으능정이 문화의거리</b>를 걷다 [ 대전 성심당... ,https://blog.naver.com/sexysharon/220197755658,"대전 스카이로드 ㅣ <b>으능정이 문화의거리</b>를 걷다 [ 대전여행, 대전 가볼만한곳, 성심당 케익부띠끄 ]... 그 중에서도 이 문화거리의 대표 베이커리인 성심당을 찾았답니다. 군산의 이성당과 같이 오래되고... ",샤런의 감성여행로드,blog.naver.com/sexysharon,20141202
482,대전 쇼핑 중앙로 지하상가 <b>으능정이문화의거리</b>... ,https://blog.naver.com/lhill1/221739096895,알려진 <b>으능정이문화의거리</b>는~ 근대문화탐방로도 있어서 대전시민들이 즐겨 찾는 곳임과 동시에... ^^ㅋㅋㅋ 오랜만에 맘에드는 머리핀과 귀거리들을 사고서 좋아하는 푸른길잡이양~^^ 이렇게 대전 중앙로... ,로망샤방 여행일기,blog.naver.com/lhill1,20191222
483,다시 돌아온 대전. <b>으능정이 문화의거리</b> 구경하자! 2015-01-03,https://blog.naver.com/upvswogur/220249532543,^^ 도착 <b>으능정이 문화의 거리</b>~ 여기서 간단히 저녁먹고 뒷풀이겸 치맥하러 가기로 했답니다. 대전 명물... ㅎㅎ 문화의거리 입구에 있는 스타벅스! 우리가 내일로 첫날 이벤트 당첨되서 공짜로 녹차라떼와 커피... ,업킷리스트의 일상 블로그,blog.naver.com/upvswogur,20150123
484,2일차 대전광역시 [ESC 대전둔산점/<b>으능정이 문화의거리</b>],https://blog.naver.com/dokgo18/222915803973,ㅋㅋㅋㅋㅋ 하지만 시간이 초과된 다음에 간신히 나왔어요. 힌트를 안 쓰고 나오려다가 시간이 너무 지연이 되어서 결국 ㅠㅠ 다시 <b>으능정이</b>에서 시간을 보내다가 저녁을 먹으러~~ 저녁은 불마왕돈가스,이브이브의 여행기,blog.naver.com/dokgo18,20221031
485,대전 <b>으능정이 문화의거리</b> 스카이로드 문자영상쇼~,https://blog.naver.com/baroseog/220065881665,대전 <b>으능정이 문화의 거리</b>! 커다란 영상판이 지붕처럼 덮힌 곳에서 영상쇼를 정해진 시간에 하는데... 으능정이거리 위치를 몰라서 어떤 사람이 저에게 묻던데 문화의거리를 따라 걷다 보면 커다란 조형물이... ,마미새 ⓔ야기,blog.naver.com/baroseog,20140721
486,대전 은행동 :: <b>으능정이 문화의 거리</b> 스카이로드,https://blog.naver.com/dahae36/220713071396,대전 은행동 :: <b>으능정이 문화의 거리</b> 스카이로드 2016.03.19 컴퓨터에 쌓여있는 사진을 정리하다가 발견한 3월달 사진. 대전분들이라면 누구나 아실듯한 은행동 으능정이거리 스카이로드 포스팅입니다. 돠랑... ,돠로그 (돠Log),blog.naver.com/dahae36,20160518
487,대전 <b>으능정이문화의 거리</b> &amp; 성심당,https://blog.naver.com/busanpublic/221339906688,대전에는 랜드마크라 할 수 있는 젊음의 거리가 있다. 바로 '<b>으능정이문화의 거리</b>'라 불리는 곳이다. 저렴하고 독특한 쇼핑과 저렴하고 다양한 음식을 맛 볼 수 있는 곳이다. 대전 오월드에서 그리 멀지 않은 곳에... ,하이코리아 신동화행정사사무소,blog.naver.com/busanpublic,20180816
488,[대전여행] 대전 중앙시장 구경 &amp; <b>으능정이 문화의 거리</b> &amp; 가락국수,https://blog.naver.com/amiability79/220245748216,"[대전여행] 대전 중앙시장 구경 &amp; <b>으능정이 문화의 거리</b> &amp; 가락국수 대전 성심당은 잘 다녀왔고, 이제... 밤이 되니까 으능정이 거리의 모습이 바뀌었어요! 그림도 계속 바뀌고 화려한 모습이 색다르네요... ",홍미로운 육아 :),blog.naver.com/amiability79,20150120
489,▶대전/은행동/<b>으능정이문화의거리</b>◀ 새빨간 죠스 찜닭,https://blog.naver.com/bomeunn/220473663833,'새빨간 죠스 찜닭'은 은행동 <b>으능정이 문화의 거리</b>에 위치해있습니다! 아래 사진 왼쪽 끝에 계단 보이시나요?ㅎㅎ... 어마어마한 계단의 늪에 순간적으로 아.. 가지말까... 했는데 다행히 계단 중간이... ,스물 그리고,blog.naver.com/bomeunn,20150906
490,대전의 중심 <b>으능정이 문화의 거리</b> 스카이 로드,https://blog.naver.com/djetblog/220541530159,<b>으능정이 문화의 거리</b> 스카이 로드 대전스카이로드는 대전광역시 중구 은행동 으능정이거리에... 쇼핑과 문화의 중심지입니다. 대전의 새로운 랜드마크 대전스카이로드는 첨단 과학기술과 문화... ,대전교통공사,blog.naver.com/djetblog,20151117
491,대전역 <b>으능정이 문화의거리</b> 호텔 추천. 베니키아대림호텔.,https://blog.naver.com/go_hy_go/221695912176,"호텔은 대전역과 으능정이거리 주변에서 놀기 좋은 호텔로 골랐어요. 베니키아 호텔 대림 아고다 예약 2019년 11월 평일 기준 스탠다드 더블룸 40,000원 베니키아 호텔의 장점 - <b>으능정이 문화의 거리</b>에서 도보 5분... ",고혜영고,blog.naver.com/go_hy_go,20191102
492,TODAY 중앙시장 &amp; <b>으능정이 문화의거리</b>(스카이로드)... ,https://blog.naver.com/sljetam/220363460061,"지금까지 <b>으능정이 문화의 거리</b>(스카이로드) 였으며, 다양한 먹거리와 쇼핑거리가 최적화되있는곳... 성심당본점은 으능정이거리근처에도 있고, 대전 롯데백화점에 가시면 지하에 튀김소보로&amp;부추빵 판매대와... ",슬제탐 (슬기로운 제주탐구생활),blog.naver.com/sljetam,20150518
493,[<b>으능정이 문화의 거리</b>] 성심당과 쯔양 먹방 가게가 있는 곳이래요,https://bestcta72.tistory.com/530,만월 호텔 대흥점 체크인 대기시간이 길어 근처 거리를 둘러 보았어요. 배회하다 보니 이 곳에 성심당이 있었네요. 호곡... <b>으능정이 문화의 거리</b>라고 합니다. 으능정이? 이름이 토속적이네요. 네이버... ,강세무사 일상 블로그,https://bestcta72.tistory.com/,20231224
494,2019년 송년회 / 대전 은행동 <b>으능정이문화의거리</b> / 우리 집... ,https://blog.naver.com/dounkyo/221757824335,"은행동 <b>으능정이문화의거리</b> 로 이동. 食事が終わり、テジョン(大田)ウネンドン(銀杏洞) ウヌンジョンイ文化通りへ移動。 쇼쿠지가 오와리, 대전 은행동 으능정이 bun까도~리에 이도~. 대전 다원석갈비... ",세계에서 단 하나뿐인 꽃,blog.naver.com/dounkyo,20200102
495,현대식당 대전 중앙로 지하상가 <b>으능정이문화의 거리</b> 사랑방포차,https://blog.naver.com/lhill1/221591903748,지나서 <b>으능정이문화의거리</b> 쪽으로 조금 걸어봅니다~^^ [대전 중앙로지하상가를 더 보시려면 로망샤방군의 이전 포스팅 확인] https://blog.naver.com/lhill1/220218691313 <b>으능정이 문화의 거리</b> 천장의 스크린에 광고가... ,로망샤방 여행일기,blog.naver.com/lhill1,20190723
496,경부선 내일로 여행 3일차 대전광역시 [<b>으능정이 문화의거리</b>],https://blog.naver.com/dokgo18/223380654829,대전 단골 코스 <b>으능정이</b>에서 놀아야죠. 오락도 하고~~ 여긴 줄이 길어서 포기 ㅠㅠ 모듬탕후루 하나 먹고~~ 떡볶이 어묵도 먹고~~ 대전역에서 파는 성심당도 하나 챙기고~ 마음을 타고 집에 옵니다. 처음... ,이브이브의 여행기,blog.naver.com/dokgo18,20240312
497,"당일여행 대전투어 봉이호떡,<b>으능정이문화의거리</b>,진로집... ",https://blog.naver.com/pss5299/220048556484,맘에드는 옷과 가방이 있었는데 생각보다 가격이 조금 비싸..패스 볼거리가 많았어요 다리를 건너 대전 스카이로드 거리로 유명한 <b>으능정이 문화의거리</b>를 바로 찾을 수 있었는데 밤에만 볼 수 있는 스카이로드... ,pss5299님의 블로그,blog.naver.com/pss5299,20140703
498,대전성심당/성심당 가격/성심당 위치/<b>으능정이 문화의거리</b>),https://blog.naver.com/lsb0701/220032606427,건너면 <b>으능정이 문화의거리</b>가 나온다. 우왕 이게머야! 하고 나중에 찾아보니 LED 영상 아케이드 구조물이라고 하네 :)내가 갔을땐 대낮이라 뭐 암것도 안틀어져 있었음!내가 있는 <b>으능정이 문화의거리</b>가... ,lovely B,blog.naver.com/lsb0701,20140617
499,[대전여행] 대전 중앙로 <b>으능정이 문화의 거리</b>,https://blog.naver.com/elqkdmffj/70189412277,대전 중심에 있는 <b>으능정이 문화의 거리</b> 입구 <b>으능정이 문화의거리</b> 위에 스카이로드가 세워졌습니다.^^ 작년에 생겼나봅니다. 스카이로드와 함께 문화의거리를 걸어봅니다. 위에서 본 모습 밤이 되면 조명이... ,ST CULTURE 세계 청춘이라는 무대에 서다,blog.naver.com/elqkdmffj,20140427
500,대전 <b>엑스포 과학공원</b> 음악과 함께하는 음악분수 쇼!,https://blog.naver.com/cooooooook/222831926213,크게 느꼈던 곳이 바로 대전 <b>엑스포 과학공원</b> 입니다. ㅈㅅ 이런거 없었음 대전 엑스포 하면 93년 세계 박람회에 대한 인식이 크게 자리 잡혀 있었고 이를 벗어나기가 좀처럼 쉽지 않았습니다. 하지만 세대가... ,태리네 가족은 여행중,blog.naver.com/cooooooook,20220728
501,대전 가볼만한 곳 <b>엑스포 과학공원</b> 한빛탑 전망대 (feat.... ,https://blog.naver.com/daejeontour/223226525054,"대전국제와인EXPO, 재즈페스티벌, 한빛맥주축제, Re:023 대전 엑스포 등.. <b>엑스포 과학공원</b> 한빛광장과 한빛탑은 30년 동안이나 대전의 랜드마크 역할을 톡톡히 하고 있네요  한빛탑의 앞과 뒤의 모습이에요.... ",대전광역시 관광블로그,blog.naver.com/daejeontour,20231002
502,대전 한빛탑 전망대 주차장 <b>엑스포과학공원</b>,https://blog.naver.com/ready-it/223357192710,"뭔가 과학도시답게.. 원소기호들이 있고 별자리, 다양한 문양들도 있습니다. 재미있는 구조물인듯하지만 저는 문과라서.. <b>엑스포과학공원</b> 내에서는 자전거나 전동 킥보드 같은 이동 수단은 안됩니다. 바닥에... ","ready, It ⚡️",blog.naver.com/ready-it,20240218
503,대전 <b>엑스포 과학공원</b> 한빛탑 음악 분수 공연시간,https://blog.naver.com/greenvil27/223413914545,포근한 봄날 가족 나들이 데이트 대전 가볼만한곳 대전 <b>엑스포 과학공원</b> 한빛탑 음악분수 공연시간... 연인들끼리 데이트하면 딱 좋은 분위기예요^^ 그사이 엑스포 다리도 불을 밝혔어요. 많은 분들이 한밭수목원... ,시온의 살림,blog.naver.com/greenvil27,20240412
504,[대전 한빛탑 음악분수] <b>엑스포 과학공원</b> 물빛광장 주차 야시장,https://blog.naver.com/bella_hola/223418893328,"날씨가 따뜻해지면서 벌써 <b>엑스포 과학공원</b>에 음악분수가 시작되었다. 올해는 아직 가보지 않았지만... 광장에서 보면 한 쪽은 한빛탑 뷰, 다른 쪽은 엑스포 다리 뷰이다. 물을 보면 아이들이 바로... ",벨라의 일상을 여행처럼,blog.naver.com/bella_hola,20240417
505,대전 놀거리 <b>엑스포과학공원</b> 한빛탑 미디어파사드 전망대 카페... ,https://blog.naver.com/su_min1216/223222703783,"대전 여행갔다가 다녀온 <b>엑스포과학공원</b> 한빛탑 전망대 대전 놀거리로 추천해요. 한빛탑 전망대에서... 가본 엑스포공원은 8시, 9시 정각엔 음악분수를 시작하고 8시 30분, 9시 30분엔 한빛탑 외곽 불빛이... ",여행하는 하연✈️,blog.naver.com/su_min1216,20230927
506,대전 <b>엑스포과학공원</b> 한빛탑 전망대 구경하기,https://blog.naver.com/your_true_colors/223360663705,"대전 <b>엑스포 과학공원</b> 한빛탑을 방문했다. 대전의 근본 캐릭터 꿈돌이가 있는 그곳! 일단 주차가 너무... 같은 곳에 있는 대전통일관, 대전엑스포기념관도 모두 무료 입장! 아니 베를린장벽이 왜 여기있어요... ",오늘 모하고 놀지?,blog.naver.com/your_true_colors,20240227
507,볼거리 즐길거리가 다양한 <b>엑스포 과학공원</b> '한빛탑 음악분수',https://blog.naver.com/yuseonggu/222867193037,위치한 <b>엑스포 과학공원</b>은 도심 속 휴양지로 대전 시민분들의 많은 사랑을 받는 장소 중 한 곳입니다. 오늘은 한빛탑이 있는 엑스포 공원의 볼거리를 소개합니다. 엑스포 다리 건너편에 있는 한빛탑 광장에는... ,유성구 공식 블로그,blog.naver.com/yuseonggu,20220905
508,"대전여행 - 한밭수목원, <b>엑스포과학공원</b>, 한빛탑 (장미향 가득한... ",https://blog.naver.com/sarang8745/223136834960,"한밭수목원, <b>엑스포과학공원</b>, 유성온천공원 등 대전의 서쪽을 걸어보기로 일정을 세웠다. 수원역에서... 목적지인 <b>엑스포과학공원</b>으로 향했다. 짙뿌연 하늘에서 빗방울이 떨어지기 시작했다. 엑스포다리 너머로... ",글 쓰고 싶은 여자,blog.naver.com/sarang8745,20230623
509,<b>엑스포과학공원</b> 38층 신세계 스타벅스와 한빛탑 엑스포다리,https://blog.naver.com/majara78/223328704775,"대전 가볼만한곳 <b>엑스포과학공원</b> 38층 신세계 스타벅스와 한빛탑, 엑스포다리 대전가볼만한곳... 대전 엑스포공원에는 대전시에서 가장 높은 곳에 자리한 매장인 대전엑스포스카이점이 있으며, 대전... ",두근두근일상여행중,blog.naver.com/majara78,20240120
510,&lt;산책로&gt; 유성구 도룡동 '<b>엑스포 과학공원</b>',https://blog.naver.com/jonghwa42/222966823644,500원 공원으로 들어가는 입구에는 '평화우정의 북'과 '베를린 장벽'이 전시되어 있었다. 대전 <b>엑스포 과학공원</b>은 1993년 8월 7일부터 11월 7일까지 개최되었던 '대전 세계 박람회(엑스포)'가 끝난 뒤 그 시설과... ,내 마음속 네가 원하는 대로,blog.naver.com/jonghwa42,20221227
